chrom	length	bases	mean	min	max
NW_026513089.1	117295	383237	3.27	0	15
NW_026513090.1	103805	345002	3.32	0	142
NW_026513091.1	27477	147170	5.36	0	113
NW_026513092.1	27211	104044	3.82	0	21
NW_026513093.1	32420	82264	2.54	0	18
NW_026513094.1	45850	138563	3.02	0	16
NW_026513095.1	89669	118303	1.32	0	14
NW_026513096.1	288037	1096934	3.81	0	222
NW_026513097.1	58194	241583	4.15	0	43
NW_026513098.1	101304	524153	5.17	0	71
NW_026513099.1	27685	31379	1.13	0	11
NW_026513100.1	45602	205454	4.51	0	32
NW_026513101.1	93856	155041	1.65	0	14
NW_026513102.1	40600	153441	3.78	0	15
NW_026513103.1	39687	460015	11.59	0	134
NW_026513104.1	50235	37716	0.75	0	31
NW_026513105.1	102601	338687	3.30	0	20
NW_026513106.1	24614	67427	2.74	0	13
NW_026513107.1	346408	659073	1.90	0	48
NW_026513108.1	250650	676422	2.70	0	47
NW_026513109.1	82307	132544	1.61	0	63
NW_026513110.1	269703	452285	1.68	0	18
NW_026513111.1	50796	128317	2.53	0	22
NW_026513112.1	53227	287438	5.40	0	154
NW_026513113.1	21094	81733	3.87	0	18
NW_026513114.1	39203	173365	4.42	0	26
NW_026513115.1	51958	204329	3.93	0	90
NW_026513116.1	249263	737895	2.96	0	27
NW_026513117.1	59990	208501	3.48	0	30
NW_026513118.1	246305	791184	3.21	0	140
NW_026513119.1	206787	881736	4.26	0	291
NW_026513120.1	280505	451606	1.61	0	25
NW_026513121.1	56333	170452	3.03	0	13
NW_026513122.1	35833	139037	3.88	0	23
NW_026513123.1	362182	2126470	5.87	0	214
NW_026513124.1	86197	147338	1.71	0	11
NW_026513125.1	43139	103462	2.40	0	14
NW_026513126.1	231484	591717	2.56	0	20
NW_026513127.1	53183	269591	5.07	0	21
NW_026513128.1	76219	184134	2.42	0	20
NW_026513129.1	5506	19642	3.57	0	15
NW_026513130.1	22776	159230	6.99	0	62
NW_026513131.1	30569	75661	2.48	0	14
NW_026513132.1	51706	39983	0.77	0	7
NW_026513133.1	85569	158470	1.85	0	22
MH893761.1	17378	6538191	376.23	0	1498
total	10019681169	35698898358	3.56	0	158404
